Dates Cotations;1;2;3;4;5;6;7;8;9;10
16/08/2005;1,1;0,8;1,4;3,9;2,2;1,6;1,7;2,2;3;3,9
17/08/2005;1,1;0,8;1,4;3,9;2,2;2,1;2,8;3,3;3,6;3,8
18/08/2005;1,1;0,8;1,4;3,9;2,2;2,5;2,8;3,2;3,6;4
19/08/2005;1,1;0,8;1,4;3,9;2,2;2,1;2,8;3,4;3,8;4
22/08/2005;1,1;0,8;1,4;3,9;2,2;2,1;2,8;3,4;3,8;4
23/08/2005;1,1;0,8;1,4;3,9;2,2;2,1;2,8;3,4;3,8;4
24/08/2005;1;0,7;1,3;3,5;2;1,9;2,6;3,2;3,6;3,8
25/08/2005;1,1;0,8;1,4;3,9;2,2;1,7;1,8;2,3;3;4
26/08/2005;1;0,7;1,2;3,4;1,9;1,4;1,5;2;2,7;3,7
29/08/2005;0,8;0,8;1,4;3;2;1,5;1,7;2,1;2,8;3,8
30/08/2005;0,8;0,8;1,4;3;2;1,5;1,7;2,1;2,8;3,8
31/08/2005;0,9;0,9;1,5;3,3;2,2;1,9;2;2,4;3;4
01/09/2005;0,9;0,9;1,5;3,3;2,2;1,9;2;2,4;3;4
02/09/2005;0,9;0,9;1,5;3,5;2,3;2;2,1;2,5;3,1;4,1
05/09/2005;0,6;0,6;1;2,3;1,5;1,2;1,3;1,7;2,3;3,3
06/09/2005;0,6;0,6;1;2,3;1,5;1,2;1,3;1,7;2,3;3,3
07/09/2005;0,7;0,7;1,2;2,8;1,8;1,5;1,6;2;2,6;3,6
08/09/2005;0,7;0,7;1,2;2,8;1,8;1,8;2,5;2,9;3,5;4,5
09/09/2005;0,8;0,8;1,3;3,1;2;2;2,5;2,9;3,5;4,5
12/09/2005;0,8;0,8;1,3;3,1;2;2;2,5;3;3,2;3,5
13/09/2005;0,7;0,7;1,2;2,8;1,8;1,8;2,5;3;3,2;3,5
14/09/2005;0,9;0,9;1,5;3,4;2,2;1,8;1,9;2,3;2,9;4
15/09/2005;1;1;1,6;3,7;2,4;2;2,2;2,7;3,4;4
16/09/2005;0,8;0,8;1,3;3,1;2;2,1;2,8;3,2;3,4;3,5
19/09/2005;0,8;0,8;1,4;3,3;2,1;2,1;2,8;3,2;3,4;3,5
20/09/2005;0,8;0,8;1,3;3,1;2;2,1;2,8;3,2;3,5;3,5
21/09/2005;0,8;0,8;1,3;3,1;2;2,1;2,8;3,2;3,5;3,5
22/09/2005;0,8;0,8;1,3;3,1;2;2,1;2,8;3,2;3,5;3,5
23/09/2005;0,8;0,8;1,3;3,1;2;1,7;1,8;2,2;2,8;3,5
26/09/2005;0,6;0,6;1;2,3;1,5;1,2;1,3;1,7;2,3;3
27/09/2005;0,3;0,3;0,5;1;1,5;1,2;1,3;1,7;2,3;3
28/09/2005;0,3;0,3;0,5;1;1,5;1,2;1,3;1,7;2,3;3
29/09/2005;0,6;0,6;1;1,5;2;2,5;3;3,4;4;4,7
30/09/2005;0,4;0,4;0,8;1,1;1,5;2;2,5;2,9;3,5;4,2
03/10/2005;0,5;0,5;1,1;1,5;2;2,4;2,7;3;3,2;3,5
04/10/2005;0,4;0,4;0,8;1,1;1,5;1,9;2,2;2,5;2,7;3
05/10/2005;0,5;0,5;1;1,5;2;2,4;2,8;3,1;3,4;3,5
06/10/2005;0,4;0,4;0,8;1,1;1,5;1,9;2,3;2,6;2,9;3
07/10/2005;0,5;0,5;1,1;1,5;2;2,3;2,5;2,8;3,1;3,2
10/10/2005;0,4;0,4;1;1,4;1,8;2,2;2,5;2,8;3,1;3,2
11/10/2005;0,4;0,4;1;1,4;1,6;2;2,3;2,6;2,9;3
12/10/2005;0,4;0,4;1,1;1,6;1,8;2,1;2,5;2,8;3,1;3,2
13/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
14/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
17/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
18/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
19/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
20/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
21/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
24/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
25/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
26/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
27/10/2005;0,4;0,4;1,1;1,6;1,8;2,1;2,5;2,8;3,1;3,2
28/10/2005;0,3;0,3;0,9;1,3;1,5;1,8;2,2;2,5;2,8;2,9
31/10/2005;0,3;0,3;1;1,7;2,5;2,8;2,8;3;3,4;3,8
01/11/2005;0,3;0,3;1;1,7;2,5;2,8;2,8;3;3,4;3,8
02/11/2005;0,3;0,2;0,8;1,5;2,3;2,6;2,6;2,9;3,2;3,6
03/11/2005;0,3;0,2;0,9;1,6;2,5;3;3,4;3,6;3,7;3,8
04/11/2005;0,2;0,1;0,5;1;1,5;2;2,4;2,6;2,7;2,8
07/11/2005;0,4;0,2;1;1,5;1,9;2,3;2,8;3;3,1;3,2
08/11/2005;0,5;0,3;1,3;2;2,5;2,7;2,8;3;3,4;3,8
09/11/2005;0,4;0,2;1;1,6;2;2,4;2,8;3;3,4;3,8
10/11/2005;0,4;0,2;1;1,5;1,9;2,3;2,6;2,8;3,2;3,6
11/11/2005;0,4;0,2;1;1,5;1,9;2,2;2,5;2,7;3,1;3,5
14/11/2005;0,5;0,2;1,2;1,7;2,2;2,5;2,8;3;3,4;3,8
15/11/2005;0,5;0,2;1,1;1,5;2;2,3;2,6;2,8;3,2;3,6
16/11/2005;0,5;0,2;1;1,4;1,9;2,2;2,5;2,7;3,1;3,5
17/11/2005;0,5;0,2;1,1;1,5;2;2,4;2,8;3,2;3,5;3,8
18/11/2005;0,6;0,2;1,2;1,6;2,2;2,6;3;3,3;3,6;3,8
21/11/2005;0,7;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
22/11/2005;0,6;0,2;1,1;1,4;2;2,3;2,5;2,7;2,9;3
23/11/2005;0,8;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
24/11/2005;0,8;0,2;1,4;1,8;2,5;2,6;2,5;2,7;3,2;3,8
25/11/2005;0,8;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
28/11/2005;0,8;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,9
29/11/2005;0,8;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,9
30/11/2005;0,8;0,2;1,3;1,7;2,4;2,6;2,5;2,7;3,2;3,8
01/12/2005;0,7;0,2;1,1;1,4;2;2,3;2,5;2,7;3,2;3,8
02/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
05/12/2005;0,8;0,2;1,3;1,7;2,3;2,7;3,1;3,3;3,6;3,8
06/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
07/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
08/12/2005;0,8;0,2;1,2;1,6;2,2;2,5;2,5;2,7;2,9;3
09/12/2005;0,8;0,2;1,2;1,6;2,2;2,5;2,5;2,8;3,3;3,8
12/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
13/12/2005;0,7;0,2;1,1;1,4;2;2,3;2,5;2,7;2,9;3
14/12/2005;0,7;0,2;1,1;1,4;2;2,3;2,5;2,7;2,9;3
15/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
16/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,5;3,7;3,8
19/12/2005;0,9;0,2;1,4;1,8;2,5;3;3,3;3,6;3,7;3,8
20/12/2005;0,9;0,2;1,4;2;2,7;3,1;3,5;3,8;3,9;4
21/12/2005;1,1;0,2;1,4;2,2;2,9;3,4;3,8;4,1;4,2;4,2
22/12/2005;0,8;0,1;1;1,5;2;2,5;2,9;3,2;3,3;3,3
23/12/2005;0,8;0,1;1;1,5;2;2,5;2,9;3,2;3,3;3,3
26/12/2005;0,8;0,1;1,1;1,6;2,1;2,6;3;3,3;3,4;3,4
27/12/2005;0,7;0,1;1;1,6;2,2;2,7;3,1;3,4;3,5;3,5
28/12/2005;0,3;0,1;0,8;1,2;1,6;2,2;2,6;2,7;3;3
29/12/2005;0,3;0,1;0,8;1,1;1,5;2,1;2,5;2,6;2,9;2,9
30/12/2005;0,3;0,1;0,8;1,1;1,5;2,1;2,5;2,6;2,9;2,9
02/01/2006;0,4;0,1;1;1,4;1,8;2,4;2,8;3;3,3;3,2
03/01/2006;0,1;0,8;1,1;1,5;2;2,8;3,1;3,2;3,6;3,6
04/01/2006;0,1;0,9;1,2;1,6;2,2;2,6;3;3,2;3,5;3,7
05/01/2006;0,1;0,8;1,1;1,5;2;2,4;2,8;3;3,3;3,5
06/01/2006;0,1;0,9;1,2;1,6;2,2;2,6;3;3,2;3,5;3,7
09/01/2006;0,1;0,9;1,2;1,6;2,2;2,6;3;3,3;3,6;3,8
10/01/2006;0,1;0,9;1,2;1,6;2,2;2,6;3;3,3;3,6;3,8
11/01/2006;0,1;0,9;1,2;1,6;2,2;2,6;3;3,2;3,5;3,7
12/01/2006;0,1;0,7;0,9;1,2;1,7;2,1;2,5;2,7;3;3,2
13/01/2006;0,1;0,9;1,2;1,6;2,2;2,5;2,5;2,8;3,3;3,8
16/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,3;2,6;3,1;3,6
17/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,3;2,6;3,1;3,6
18/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,3;2,6;3,1;3,6
19/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,3;2,6;3,1;3,6
20/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,5;2,8;3,3;3,8
23/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,5;2,8;3,3;3,8
24/01/2006;0,1;0,6;0,9;1,2;1,6;1,9;2,1;2,4;2,9;3,4
25/01/2006;0,1;0,8;1,1;1,5;2;2,3;2,5;2,8;3,1;3,5
26/01/2006;0,1;0,6;0,8;1,1;1,5;1,8;2;2,3;2,6;3
27/01/2006;0,1;0,6;0,8;1,1;1,5;1,9;2,2;2,5;2,8;3,2
30/01/2006;0,1;0,7;1;1,3;1,8;2;2,2;2,5;2,8;3,2
31/01/2006;0,1;0,8;1,1;1,4;2;2,2;2,2;2,5;2,8;3,2
01/02/2006;0,1;0,8;1,1;1,4;2;2,1;2,2;2,5;2,8;3,2
02/02/2006;0,1;0,6;0,8;1;1,5;1,9;2,2;2,5;2,8;3,2
03/02/2006;0,1;0,7;1;1,2;1,8;2,1;2,2;2,5;2,8;3,2
06/02/2006;0,1;0,8;1,1;1,3;2;2,2;2,2;2,5;2,8;3,2
07/02/2006;0,1;0,7;1;1,2;1,8;2,1;2,2;2,5;3;3,5
08/02/2006;0,1;0,7;1;1,2;1,8;2,1;2,2;2,5;3;3,5
09/02/2006;0,1;0,7;1;1,2;1,8;2,1;2,2;2,5;3;3,5
10/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,4;2,7;3,2;3,7
13/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,4;2,7;3,2;3,7
14/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,4;2,7;3,2;3,7
15/02/2006;0,1;0,8;1,1;1,3;2;2,4;2,6;2,9;3,4;3,9
16/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,4;2,7;3,2;3,7
17/02/2006;0,1;1;1,4;1,7;2,5;3;3,3;3,6;3,7;3,8
20/02/2006;0,1;0,6;0,9;1,1;1,6;2,1;2,4;2,7;2,8;2,9
21/02/2006;0,1;0,8;1,2;1,4;2,1;2,4;2,5;2,8;2,9;3
22/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,5;2,8;2,9;3
23/02/2006;0,1;0,7;0,9;1,1;1,7;2,1;2,4;2,7;2,8;2,9
24/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,5;2,8;2,9;3
27/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,5;2,8;2,9;3
28/02/2006;0,1;0,7;1;1,2;1,8;2,2;2,5;2,8;2,9;3
01/03/2006;0,1;0,8;1,2;1,4;2,1;2,4;2,5;2,8;2,9;3
02/03/2006;0,1;0,7;1;1,2;1,8;2,2;2,5;2,8;2,9;3
03/03/2006;0,1;0,8;1,1;1,3;2;2,3;2,5;2,8;2,9;3
06/03/2006;0,1;0,7;1;1,2;1,8;2,2;2,5;2,8;2,9;3
07/03/2006;0,1;0,8;1,2;1,4;2,1;2,5;2,8;3,1;3,2;3,3
08/03/2006;0,1;0,8;1,2;1,4;2,1;2,5;2,8;3,1;3,2;3,3
09/03/2006;0,1;0,7;1,1;1,3;1,9;2,4;2,8;3,1;3,2;3,3
10/03/2006;0,1;0,7;1;1,2;1,8;2,3;2,7;3;3,1;3,2
13/03/2006;0,1;0,8;1,2;1,4;2,1;2,5;2,8;3,1;3,2;3,3
14/03/2006;0,1;0,7;1,1;1,3;1,9;2,4;2,8;3,1;3,2;3,3
15/03/2006;0,1;0,7;1,2;1,4;2;2,4;2,8;3,1;3,2;3,3
16/03/2006;0,1;0,6;1,1;1,3;1,8;2,2;2,6;2,9;3;3,1
17/03/2006;0,1;0,7;1,2;1,4;2;2,4;2,8;3,1;3,2;3,3
20/03/2006;0,1;0,6;1,1;1,3;1,8;2,2;2,6;2,9;3;3,1
21/03/2006;0,1;0,7;1,2;1,4;2;2,4;2,8;3,1;3,2;3,3
22/03/2006;0,1;0,7;1,3;1,5;2,1;2,5;2,8;3,1;3,2;3,3
23/03/2006;0,1;0,6;1,1;1,3;1,8;2,2;2,5;2,8;2,9;3
24/03/2006;0,1;0,6;1,1;1,3;1,8;2,2;2,5;2,8;2,9;3
27/03/2006;0,1;0,7;1,2;1,4;2;2,4;2,7;3;3,1;3,2
28/03/2006;0,1;0,6;1,1;1,3;1,8;2,2;2,5;2,8;2,9;3
29/03/2006;0,1;0,6;1,1;1,3;1,8;2,2;2,5;2,8;2,9;3
30/03/2006;0,1;0,6;1,2;1,4;1,9;2,4;2,8;3,1;3,2;3,3
31/03/2006;0,1;0,6;1,1;1,3;1,8;2,3;2,7;3;3,1;3,2
03/04/2006;0,1;0,7;1,2;1,4;2;2,5;2,9;3,2;3,3;3,4
04/04/2006;0,1;0,6;1,1;1,3;1,8;2,3;2,7;3;3,1;3,2
05/04/2006;0,1;0,7;1,2;1,4;2;2,5;2,9;3,2;3,3;3,4
06/04/2006;0,1;0,6;1,1;1,3;1,8;2,3;2,7;3;3,1;3,2
07/04/2006;0,1;0,6;1,1;1,3;1,8;2,3;2,7;3;3,1;3,2
10/04/2006;0,1;0,7;1,2;1,4;2;2,5;3;3,3;3,4;3,5
11/04/2006;0,1;0,7;1,3;1,5;2,1;2,6;3;3,3;3,4;3,5
12/04/2006;0,1;0,7;1,3;1,5;2,1;2,6;3;3,3;3,4;3,5
13/04/2006;0,1;0,7;1,2;1,4;2;2,5;2,9;3,2;3,3;3,4
14/04/2006;0,1;0,7;1,2;1,4;2;2,5;3;3,3;3,4;3,5
17/04/2006;0,1;0,7;1,2;1,4;2;2,5;3;3,3;3,4;3,5
18/04/2006;0,1;0,7;1,2;1,4;2;2,5;3;3,3;3,4;3,5
19/04/2006;0,1;0,7;1,3;1,5;2,1;2,6;3;3,3;3,4;3,5
20/04/2006;0,1;0,7;1,2;1,4;2;2,5;3;3,3;3,4;3,5
21/04/2006;0,1;0,7;1,1;1,3;1,9;2,4;2,9;3,2;3,3;3,4
24/04/2006;0,1;0,7;1;1,2;1,8;2,3;2,8;3,1;3,2;3,3
25/04/2006;0,1;0,8;1,2;1,4;2,1;2,6;3,1;3,4;3,5;3,6
26/04/2006;0,1;0,8;1,1;1,3;2;2,6;3;3,3;3,4;3,5
27/04/2006;0,1;0,7;1;1,2;1,8;2,4;2,8;3,1;3,2;3,3
28/04/2006;0,1;0,7;1;1,2;1,8;2,4;2,8;3,1;3,2;3,3
01/05/2006;0,1;0,7;1;1,2;1,7;2,4;2,8;3,1;3,2;3,2
02/05/2006;0,1;0,8;1,1;1,3;1,9;2,6;3;3,3;3,4;3,4
03/05/2006;0,1;0,8;1,2;1,4;2;2,5;3;3,3;3,4;3,4
04/05/2006;0,1;0,8;1,2;1,4;2;2,5;3;3,3;3,4;3,4
05/05/2006;0,1;0,8;1,1;1,3;1,9;2,4;2,9;3,2;3,3;3,3
08/05/2006;0,1;0,8;1,1;1,3;1,9;2,4;2,9;3,2;3,3;3,3
09/05/2006;0,1;0,8;1;1,2;1,8;2,3;2,8;3,1;3,2;3,2
10/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
11/05/2006;0,1;0,9;1;1,2;1,9;2,5;3;3,3;3,4;3,4
12/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
15/05/2006;0,1;0,9;1;1,2;1,9;2,5;2,9;3,2;3,3;3,3
16/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
17/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
18/05/2006;0,1;0,8;1;1,2;1,8;2,4;2,8;3,1;3,2;3,2
19/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
22/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
23/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
24/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,3;3,4;3,4
25/05/2006;0,1;0,9;1,2;1,4;2,1;2,6;3;3,3;3,4;3,4
26/05/2006;0,1;0,9;1,1;1,3;2;2,5;2,9;3,2;3,3;3,3
29/05/2006;0,1;0,9;1,1;1,3;2;2,5;2,9;3,1;3,3;3,3
30/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
31/05/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
01/06/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
02/06/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
05/06/2006;0,1;0,8;0,9;1,1;1,7;2,3;2,7;2,9;3,1;3,1
06/06/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
07/06/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
08/06/2006;0,1;0,9;1;1,2;1,9;2,5;2,9;3,1;3,3;3,3
09/06/2006;0,1;0,9;1,1;1,3;2;2,6;3;3,2;3,4;3,4
12/06/2006;0,1;0,8;0,9;1,1;1,7;2,3;2,7;2,9;3,1;3,1
13/06/2006;0,1;1;1,1;1,4;2,1;2,6;3;3,2;3,4;3,4
14/06/2006;0,1;1;1;1,3;2;2,6;3;3,2;3,4;3,4
15/06/2006;0,1;1;1;1,2;1,9;2,5;2,9;3,1;3,3;3,3
16/06/2006;0,1;1,1;1,1;1,3;2,1;2,7;3,1;3,3;3,5;3,5
19/06/2006;0,1;1;1;1,2;2;2,6;3;3,2;3,4;3,4
20/06/2006;0,1;1;1;1,3;2,1;2,6;3;3,2;3,4;3,4
21/06/2006;0,1;1;1;1,2;2;2,6;3;3,2;3,4;3,4
22/06/2006;0,1;1;1;1,1;1,9;2,5;2,9;3,1;3,3;3,3
23/06/2006;0,1;1,1;1,1;1,2;2,1;2,7;3;3,2;3,4;3,4
26/06/2006;0,1;1;1;1,1;2;2,6;2,9;3,1;3,3;3,3
27/06/2006;0,1;1;1;1,1;2;2,6;3;3,2;3,4;3,4
28/06/2006;0,1;1;1;1,1;2;2,6;3;3,2;3,4;3,4
29/06/2006;0,1;1;1;1,2;2,1;2,7;3;3,2;3,4;3,4
30/06/2006;0,1;1;1;1,1;2;2,6;2,9;3,1;3,3;3,3
03/07/2006;0,1;1;1;1,1;2;2,6;2,9;3,1;3,3;3,3
04/07/2006;0,1;1;1;1,1;2;2,6;3;3,2;3,4;3,4
05/07/2006;0,1;1;1;1,1;2;2,6;3;3,2;3,4;3,4
06/07/2006;0,1;1;1;1,1;2;2,6;3;3,2;3,4;3,4
07/07/2006;0,1;1;1;1;1,9;2,5;2,9;3,1;3,3;3,3
10/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
11/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
12/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
13/07/2006;0,1;1,2;1,2;1,2;2,1;2,7;3;3,2;3,4;3,4
14/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
17/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
18/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
19/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
20/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
21/07/2006;0,1;1;1;1;1,9;2,5;2,9;3,1;3,3;3,3
24/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
25/07/2006;0,1;1,2;1,2;1,2;2,1;2,7;3,1;3,3;3,5;3,5
26/07/2006;0,1;0,9;0,9;0,9;1,6;2,2;2,6;2,8;3;3
27/07/2006;0,1;1,2;1,2;1,2;2,1;2,7;3;3,2;3,4;3,4
28/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
31/07/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
01/08/2006;0,1;1,2;1,2;1,2;2,1;2,7;3;3,2;3,4;3,4
02/08/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
03/08/2006;0,1;1,1;1,1;1,1;2;2,6;3;3,2;3,4;3,4
04/08/2006;0,1;1;1;1;1,8;2,3;2,5;2,7;2,9;2,9
07/08/2006;0,1;0,9;0,9;0,9;1,6;2,1;2,5;2,7;2,9;2,9
08/08/2006;0,1;1,1;1,1;1,1;1,9;2,3;2,5;2,7;2,9;2,9
09/08/2006;0,1;1;1;1;1,8;2,3;2,5;2,7;2,9;2,9
10/08/2006;0,1;1,1;1,1;1,1;2;2,4;2,5;2,7;3,1;3,5
11/08/2006;0,1;0,9;0,9;0,9;1,6;2;2,1;2,3;2,7;3,1
14/08/2006;0,1;0,9;0,9;0,9;1,6;2;2,1;2,3;2,7;3,1
15/08/2006;0,1;1,1;1,1;1,1;2;2,4;2,5;2,7;3,1;3,5
16/08/2006;0,1;0,9;0,9;0,9;1,6;1,9;2,1;2,3;2,7;3,1
17/08/2006;0,1;1;1;1;1,8;2,1;2,1;2,3;2,7;3,1
18/08/2006;0,1;1;1;1;1,8;2,1;2,1;2,3;2,7;3,1
21/08/2006;0,1;0,8;0,8;0,8;1,5;1,9;2,1;2,3;2,7;3,1
22/08/2006;0,1;1,1;1,1;1,1;2,1;2,7;3;3,2;3,2;3,2
23/08/2006;0,1;0,9;0,9;0,9;1,8;2,1;2,1;2,3;2,3;2,3
24/08/2006;0,1;0,8;0,8;0,8;1,5;1,8;1,8;2;2;2
25/08/2006;0,1;1;1;1;1,8;2,1;2,1;2,3;2,7;3,2
28/08/2006;0,1;0,9;1;1;1,8;2;2,1;2,3;2,7;3,2
29/08/2006;0,1;0,8;0,9;0,9;1,6;1,8;1,9;2,1;2,5;3
30/08/2006;0,1;1;1,2;1,2;2,1;2,3;2,4;2,6;3;3,5
31/08/2006;0,1;0,8;0,9;0,9;1,6;1,9;2,1;2,3;2,7;3,2
01/09/2006;0,1;0,8;0,8;0,8;1,5;1,9;2,1;2,3;2,7;3,2
04/09/2006;0,1;1,1;1,1;1,1;2,1;2,7;3,1;3,3;3,4;3,5
05/09/2006;0,1;0,8;0,8;0,8;1,6;2,2;2,6;2,8;2,9;3
06/09/2006;0,1;0,8;0,8;0,8;1,5;1,9;2,1;2,3;2,4;2,5
07/09/2006;0,1;0,8;0,8;0,8;1,5;1,9;2,1;2,3;2,4;2,5
08/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2,1;2,2;2,3
11/09/2006;0,1;1;1;1;1,8;2,3;2,7;3;3,2;3
12/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2,2;2,4;2,2
13/09/2006;0,1;0,9;0,9;0,9;1,6;2,1;2,5;2,9;3,2;3
14/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2,1;2,4;3
15/09/2006;0,1;0,8;0,8;0,8;1,5;1,8;1,9;2,1;2,4;2,8
18/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2,1;2,4;2,8
19/09/2006;0,1;0,8;0,8;0,8;1,5;1,8;1,9;2,1;2,4;2,8
20/09/2006;0,1;0,9;0,9;0,9;1,7;1,9;1,9;2;2,4;2,8
21/09/2006;0,1;0,8;0,8;0,8;1,5;1,8;1,9;2;2,4;2,8
22/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2;2,4;2,8
25/09/2006;0,1;0,8;0,8;0,8;1,5;1,8;1,9;2,1;2,4;2,8
26/09/2006;0,1;0,8;0,8;0,8;1,5;1,8;1,9;2,1;2,4;2,8
27/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2,1;2,4;2,8
28/09/2006;0,1;0,9;0,9;0,9;1,6;1,9;1,9;2,1;2,4;2,8
29/09/2006;0,1;1,2;1,2;1,2;2,1;2,6;2,9;3,1;3,2;3,2
02/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,1;2,2;2,2
03/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,1;2,2;2,2
04/10/2006;0,1;1,2;1,2;1,2;2;2,5;2,8;3;3,2;3,2
05/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,1;2,3;2,3
06/10/2006;0,1;1,1;1,1;1,1;1,8;2;1,9;2;2,4;3
09/10/2006;0,1;1;1;1;1,6;1,9;1,9;2,2;2,5;2,8
10/10/2006;0,1;1,2;1,2;1,2;1,9;2,4;2,7;2,9;3,1;3,2
11/10/2006;0,1;1,3;1,3;1,3;2,1;2,6;2,8;3;3,1;3,1
12/10/2006;0,1;1,3;1,3;1,3;2,1;2,2;1,9;2;2,3;2,9
13/10/2006;0,1;1,3;1,3;1,3;2,1;2,6;2,9;3;3,1;3,2
16/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2;2,1;2,2
17/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;2;2,1;2,2;2,3
18/10/2006;0,1;1,3;1,3;1,3;2,1;2,6;2,9;3,1;3,2;3
19/10/2006;0,1;1;1;1;1,6;1,9;1,9;2,1;2,2;2
20/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,8;2;2,1;1,9
23/10/2006;0,1;1,3;1,3;1,3;2,1;2,6;2,9;3,2;3,3;3,4
24/10/2006;0,1;1,3;1,3;1,3;2,1;2,6;2,8;2,9;3;2,9
25/10/2006;0,1;1;1;1;1,6;1,9;1,9;2;2,1;2
26/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2;2,1;2
27/10/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2;2,1;2
30/10/2006;0,1;1;1;1;1,7;2,2;2,6;3;3,2;3
